Primary Category	Secondary Category	Title	URL
Arts & Humanities	News and Contemporary Events	Surrey Lieutenancy: Diamond Jubilee	http://www.surreylieutenancy.org/queen'sdiamondj.html
Arts & Humanities	News and Contemporary Events	TV Lives - TV Personalities and Programmes	http://www.tvlives.com/
Arts & Humanities	News and Contemporary Events	Talking Retail: Waitrose joins with Heston Blumenthal for Queen's Diamond Jubilee picnic	http://www.talkingretail.com/news/industry-news/waitrose-joins-with-heston-blumenthal-for-queens-diamond-jubilee-picnic
Arts & Humanities	News and Contemporary Events	Tetbury Music Festival	http://www.tetburymusicfestival.org.uk/
Arts & Humanities	News and Contemporary Events	Thames Diamond Jubilee Pageant	http://www1.thamesdiamondjubileepageant.org/
Arts & Humanities	News and Contemporary Events	The Courier	Aberystwyth's Student Newspaper	http://abercourier.com/
Arts & Humanities	News and Contemporary Events	Theresa May, Conservative Parliamentary Candidate, Maidenhead	http://www.votetheresa.com/
Arts & Humanities	News and Contemporary Events	TibetInfoNet	http://www.tibetinfonet.net/
Arts & Humanities	News and Contemporary Events	Times & Star: Olympic torch relay route revealed	http://www.timesandstar.co.uk/london-2012-chiefs-reveal-route-of-olympic-torch-relay-in-cumbria-1.935433
Arts & Humanities	News and Contemporary Events	Times Online Blogs	http://www.timesonline.co.uk/tol/comment/blogs/
Arts & Humanities	News and Contemporary Events	Tom Brown (Scotland)	http://www.tombrownscotland.com/
Arts & Humanities	News and Contemporary Events	Tony Baldry MP: Diamond Jubilee Articles	http://www.tonybaldry.co.uk/tag/diamondjubilee/
Arts & Humanities	News and Contemporary Events	Too Much To Say For Myself	http://toomuchtosayformyself.com/
Arts & Humanities	News and Contemporary Events	Tyne & Wear Lieutenancy	http://www.gateshead.gov.uk/TyneWearLieutenancy/
Arts & Humanities	News and Contemporary Events	UK General Election 2010: Polls and commentary	http://www.general-election-2010.co.uk/
Arts & Humanities	News and Contemporary Events	UK Independence Party Croydon Branch	http://www.ukipcroydon.co.uk/
Arts & Humanities	News and Contemporary Events	UK Polling Report	http://www.ukpollingreport.co.uk/
Arts & Humanities	News and Contemporary Events	Ullapool Coastal Rowing Club	http://ullcoastrow.wordpress.com/
Arts & Humanities	News and Contemporary Events	Ulster Star: Queen is  congratulated on Diamond Jubilee	http://www.lisburntoday.co.uk/news/local/queen-is-congratulated-on-diamond-jubilee-1-3529931
Arts & Humanities	News and Contemporary Events	Uncle Steve	http://www.livejournal.com/users/tyrell/154027.html
Arts & Humanities	News and Contemporary Events	V&A: Queen Elizabeth II by Cecil Beaton: A Diamond Jubilee Celebration	http://www.vam.ac.uk/content/exhibitions/cecilbeaton/
Arts & Humanities	News and Contemporary Events	Valerie Davey, Labour Parliamentary Candidate, Bristol West	http://www.valeriedavey.labour.co.uk/
Arts & Humanities	News and Contemporary Events	Vicky Ford, Conservative Parliamentary Candidate, Birmingham Northfield	http://www.vote4vicky.com/
Arts & Humanities	News and Contemporary Events	Virgin Media: corporate pages	http://www.virginmedia.com/about/
Arts & Humanities	News and Contemporary Events	Virtual Economics	http://virtualeconomics.typepad.com/
Arts & Humanities	News and Contemporary Events	Visit London: The Queen's Diamond Jubilee in London	http://www.visitlondon.com/events/special/queens-diamond-jubilee-in-london
Arts & Humanities	News and Contemporary Events	Walesonline: Cardiff grandmother knits Diamond Jubilee carriage	http://yourcardiff.walesonline.co.uk/2012/05/31/cardiff-grandmother-knits-diamond-jubilee-carriage/
Arts & Humanities	News and Contemporary Events	Walesonline: Olympic torch's street-by-street route through Wales revealed	http://www.walesonline.co.uk/news/wales-news/2012/03/19/olympic-torch-s-street-by-street-route-through-wales-revealed-91466-30568715/
Arts & Humanities	News and Contemporary Events	Warrington Worldwide: The Queen to visit Warrington	http://www.warrington-worldwide.co.uk/articles/12516/1/The-Queen-to-visit-Warrington/Page1.html
Arts & Humanities	News and Contemporary Events	Watchmaker, The	http://www.watchmakerand.co.uk/
Arts & Humanities	News and Contemporary Events	Weaselbitch Livejournal	http://www.livejournal.com/users/weaselbitch/30911.html
Arts & Humanities	News and Contemporary Events	West Yorkshire Lieutenancy: The Queen's Diamond Jubilee Celebrations	http://westyorkshirelieutenancy.org.uk/diamondjubilee.html
Arts & Humanities	News and Contemporary Events	Wetherby Diamond Jubilee	http://www.wetherbydiamondjubilee.org.uk/
Arts & Humanities	News and Contemporary Events	Wigtown Book Festival	http://www.wigtownbookfestival.com/
Arts & Humanities	News and Contemporary Events	Wikipedia: Alworths	http://en.wikipedia.org/wiki/Alworths
Arts & Humanities	News and Contemporary Events	Wikipedia: Iraq War	http://en.wikipedia.org/wiki/Iraq_War
Arts & Humanities	News and Contemporary Events	Wikipedia: Stop Online Piracy Act	http://en.wikipedia.org/wiki/Stop_Online_Piracy_Act
Arts & Humanities	News and Contemporary Events	Wirral Girlguiding Queen's Diamond Jubilee Challenge	http://www.girlguidingwirral.org.uk/documents/jubileesyllabus.pdf
Arts & Humanities	News and Contemporary Events	Woman Alive	http://www.womanalive.co.uk/
Arts & Humanities	News and Contemporary Events	Women in Media	http://www.womeninmedia.co.uk/
Arts & Humanities	News and Contemporary Events	Women's Views on News	http://www.womensviewsonnews.org/
Arts & Humanities	News and Contemporary Events	Woodland Trust, Jubilee Woods	http://www.woodlandtrust.org.uk/en/jubilee-woods/
Arts & Humanities	News and Contemporary Events	Write Here, Write Now	http://www.bang2write.com/
Arts & Humanities	News and Contemporary Events	XKCD: Twitter is great for watching uninformed panics unfold live	http://xkcd.com/574/
Arts & Humanities	News and Contemporary Events	Yorkshire Ranter, The	http://yorkshire-ranter.blogspot.com/
Arts & Humanities	News and Contemporary Events	Yr Heriwr	http://www.yrheriwr.org/
Arts & Humanities	News and Contemporary Events	al-Aqsa	http://www.al-aqsa.org/
Arts & Humanities	News and Contemporary Events	al-Khilafah	http://www.khilafah.net/
Arts & Humanities	News and Contemporary Events	bARN: Croeso i'r Gymru rydd, Gymraeg	http://www.cylchgrawnbarn.com/
Arts & Humanities	News and Contemporary Events	booktwo.org: On Wikipedia, Cultural Patrimony, and Historiography	http://booktwo.org/notebook/wikipedia-historiography/
Arts & Humanities	News and Contemporary Events	broadstuff: Mexican Swine Flu pandemic breaks out on Twitter	http://www.broadstuff.com/archives/1672-Mexican-Swine-Flu-pandemic-breaks-out-on-Twitter.html
Arts & Humanities	News and Contemporary Events	do-it.org.uk: London Olympics 2012	http://www.do-it.org.uk/magazine/features/sport/london2012
Arts & Humanities	News and Contemporary Events	euronews: European elections special coverage	http://www.euronews.net/europa/european-elections-2009/
Arts & Humanities	News and Contemporary Events	iblog	http://www.iblog.co.uk/
Arts & Humanities	News and Contemporary Events	inside the games: London 2012	http://www.insidethegames.biz/olympics/summer-olympics/2012/
Arts & Humanities	News and Contemporary Events	isleofman.com	http://www.isleofman.com/
Arts & Humanities	News and Contemporary Events	moichido.blogspot.com	http://moichido.blogspot.com/
Arts & Humanities	News and Contemporary Events	perfect.co.uk	http://www.perfect.co.uk/2005/07/london-terror-attacks/
Arts & Humanities	News and Contemporary Events	sartma.com - South Atlantic Remote Territories Media Association	http://www.sartma.com/
Arts & Humanities	News and Contemporary Events	theory.org.uk	http://www.theory.org.uk/
Arts & Humanities	News and Contemporary Events	warrenellis.com	http://www.warrenellis.com/index.php?p=971
Arts & Humanities	News and Contemporary Events	werenotafraid.com	http://www.werenotafraid.com/
Arts & Humanities	Oral History in the UK	Association of Art Historians (AAH)	http://www.aah.org.uk/
Arts & Humanities	Oral History in the UK	Bangla Stories	http://www.banglastories.org/
Arts & Humanities	Oral History in the UK	Before London 2012	http://www.beforelondon2012.com/
Arts & Humanities	Oral History in the UK	Billy Hoad - a record of the life of a young Sussex working man during the final decade of Queen Victoria's reign	http://billyhoad.com/
Arts & Humanities	Oral History in the UK	Birmingham Black Oral History Project	http://www.bbohp.org.uk/
Arts & Humanities	Oral History in the UK	Britain at Work - Voices from the Workplace 1945-1995	http://www.unionhistory.info/britainatwork/
Arts & Humanities	Oral History in the UK	Building Workers Stories - Constructing Post-War Britain: Building Workers' Stories, 1950-1970	http://www.buildingworkersstories.com/
Arts & Humanities	Oral History in the UK	Captive Memories: Liverpool School of Tropical Medicine	http://www.captivememories.org.uk/
Arts & Humanities	Oral History in the UK	Cornish Audio Visual Archive, The (CAVA)	http://www.cava-studies.org/
Arts & Humanities	Oral History in the UK	Diabetes Stories	http://www.diabetes-stories.com/
Arts & Humanities	Oral History in the UK	Do you remember Olive Morris?	http://rememberolivemorris.wordpress.com/
Arts & Humanities	Oral History in the UK	Durham in Time	http://www.durhamintime.org.uk/
Arts & Humanities	Oral History in the UK	East Midlands Oral History Archive	http://www.le.ac.uk/emoha/
Arts & Humanities	Oral History in the UK	Essex Voices Past	http://www.essexvoicespast.com/
Arts & Humanities	Oral History in the UK	Floating Memories	http://www.floatingmemories.co.uk/
Arts & Humanities	Oral History in the UK	Foundling Voices	http://foundlingvoices.foundlingmuseum.org.uk/
Arts & Humanities	Oral History in the UK	Games and Planes - collection of memories of the 1940s	http://www.gamesandplanes.org.uk/
Arts & Humanities	Oral History in the UK	Gathering the Voices	http://www.gatheringthevoices.com/
Arts & Humanities	Oral History in the UK	Going and Coming	http://www.goingandcoming.co.uk/
Arts & Humanities	Oral History in the UK	Goodchilds of Grundisburgh, The: Four Brothers in the First World War	http://goodchilds.org/
Arts & Humanities	Oral History in the UK	Heritage Plus: WRVS Memory Wall	http://www.memorywall.org.uk/
Arts & Humanities	Oral History in the UK	Hidden Histories, Eastside Community Heritage	http://www.hidden-histories.org.uk/
Arts & Humanities	Oral History in the UK	Jewish Voices: Memories of Leicester in the 1940s and 50s	http://www.leicesterjewishvoices.co.uk/
Arts & Humanities	Oral History in the UK	Journeys to Cheshire	http://www.journeystocheshire.org.uk/
Arts & Humanities	Oral History in the UK	Kettle's Yard	http://www.kettlesyard.co.uk/
Arts & Humanities	Oral History in the UK	Lap of Honour: Celebrating Suffolk's Olympic and Paralympic Games Heritage	http://www.suffolklapofhonour.org.uk/
Arts & Humanities	Oral History in the UK	Living Memory Association, The	http://www.livingmemory.org.uk/
Arts & Humanities	Oral History in the UK	Living Stories	http://www.livingstories.org.uk/
Arts & Humanities	Oral History in the UK	Medway on Screen - your memories of Medway and West Kent	http://community.brighton.ac.uk/medway/
Arts & Humanities	Oral History in the UK	Memoryscape Audio Walks: Voices from the hidden history of the Thames	http://www.memoryscape.org.uk/
Arts & Humanities	Oral History in the UK	Miners Voices	http://www.minersvoices.co.uk/
Arts & Humanities	Oral History in the UK	Moroccan Memories in Britain - An Oral and Visual History	http://www.moroccanmemories.org.uk/
Arts & Humanities	Oral History in the UK	Mountain Voices	http://www.mountainvoices.org/
Arts & Humanities	Oral History in the UK	Nottinghamshire's Rainbow Heritage	http://www.nottsrainbowheritage.org.uk/
Arts & Humanities	Oral History in the UK	Observing the 1980s	http://blogs.sussex.ac.uk/observingthe80s/
Arts & Humanities	Oral History in the UK	One & Other	http://www.oneandother.co.uk/
Arts & Humanities	Oral History in the UK	Oral History North East	http://www.oralhistorynortheast.info/
Arts & Humanities	Oral History in the UK	Oral History Society	http://www.ohs.org.uk/
Arts & Humanities	Oral History in the UK	Pilton Story, The	http://www.thepiltonstory.org/
Arts & Humanities	Oral History in the UK	Planned Environment Therapy Trust Archive and Study Centre, The	http://www.pettarchiv.org.uk/
Arts & Humanities	Oral History in the UK	Plunging into History - Stories from Ironmonger Row Baths and Beyond	http://www.plungingintohistory.com/
Arts & Humanities	Oral History in the UK	Pool of Memories - Moseley Road Baths, Birmingham	http://www.poolofmemories.co.uk/
Arts & Humanities	Oral History in the UK	Ports of Call: Walks of Art At The Royal Docks	http://www.portsofcall.org.uk/
Arts & Humanities	Oral History in the UK	Project Pigeon	http://www.project-pigeon.co.uk/
Arts & Humanities	Oral History in the UK	Quarry Voices	http://www.plymouth.gov.uk/quarryvoices/
Arts & Humanities	Oral History in the UK	QueenSpark Books - Brighton & Hove's community publisher	http://www.queensparkbooks.org.uk/
Arts & Humanities	Oral History in the UK	Runnymede Trust: The Struggle for Race Equality - An Oral History of the Runnymede Trust, 1968-1988	http://www.runnymedetrust.org/histories/
Arts & Humanities	Oral History in the UK	Sisterhood and After: The Women's Liberation Oral History Project, University of Sussex	http://www.sussex.ac.uk/clhlwr/research/sisterhoodafter/
Arts & Humanities	Oral History in the UK	Somerset Archives & Local Studies	http://www1.somerset.gov.uk/archives/
Arts & Humanities	Oral History in the UK	Songs of Steel Community Oral History Project	http://www.songsofsteel.com/
Arts & Humanities	Oral History in the UK	Speaking Up For Disability	http://www.speakingupfordisability.org.uk/
Arts & Humanities	Oral History in the UK	St James War Memorial Project, The	http://thewarmemorial.blogspot.co.uk/
Arts & Humanities	Oral History in the UK	St. Helier Memories: A Community History of St Helier Estate, London	http://www.heliermemories.org.uk/
Arts & Humanities	Oral History in the UK	Testimony - inside stories of mental health care	http://www.insidestories.org/
